Cam/Dive,ind,dive,t,theta,L2,frame,z=0_time,t_relative_z,male_in_frame,taxon,year,absangle
GX014574,stable_not_caught,,26.81846,-158.3971,6.61E+01,3215,24.65833333,2.160127,n,RBHU,2021,158.3971
GX014574,stable_not_caught,,26.86017,-158.3971,6.61E+01,3220,24.65833333,2.201837,n,RBHU,2021,158.3971
GX014574,stable_not_caught,,26.90188,-158.3971,6.61E+01,3225,24.65833333,2.243547,n,RBHU,2021,158.3971
GX014574,stable_not_caught,,26.94358,-159.1241,6.60E+01,3230,24.65833333,2.285247,n,RBHU,2021,159.1241
GX014574,stable_not_caught,,26.98529,-152.3986,6.60E+01,3235,24.65833333,2.326957,n,RBHU,2021,152.3986
GX014574,stable_not_caught,,27.027,-134.6249,6.60E+01,3240,24.65833333,2.368667,n,RBHU,2021,134.6249
GX014574,stable_not_caught,,27.06871,-127.3912,6.58E+01,3245,24.65833333,2.410377,n,RBHU,2021,127.3912
GX014574,stable_not_caught,,27.11042,-129.5083,6.56E+01,3250,24.65833333,2.452087,n,RBHU,2021,129.5083
GX014574,stable_not_caught,,27.15213,-129.5083,6.56E+01,3255,24.65833333,2.493797,n,RBHU,2021,129.5083
GX014574,stable_not_caught,,27.19383,-129.5083,6.56E+01,3260,24.65833333,2.535497,n,RBHU,2021,129.5083
GX014574,stable_not_caught,,27.23554,-129.5083,6.56E+01,3265,24.65833333,2.577207,n,RBHU,2021,129.5083
GX014576,stable_not_caught,1,21.56321,-21.57842,2.52E+01,2585,23.525,-1.96179,y,RBHU,2021,21.57842
GX014576,stable_not_caught,1,21.60492,-27.40542,2.96E+01,2590,23.525,-1.92008,y,RBHU,2021,27.40542
GX014576,stable_not_caught,1,21.64663,-7.25111,3.45E+01,2595,23.525,-1.87837,y,RBHU,2021,7.251109
GX014576,stable_not_caught,1,21.68833,-6.56713,3.89E+01,2600,23.525,-1.83667,y,RBHU,2021,6.567126
GX014576,stable_not_caught,1,21.73004,-5.31676,4.33E+01,2605,23.525,-1.79496,y,RBHU,2021,5.316762
GX014576,stable_not_caught,1,21.77175,-7.64142,4.95E+01,2610,23.525,-1.75325,y,RBHU,2021,7.641422
GX014576,stable_not_caught,1,21.81346,-8.84856,5.37E+01,2615,23.525,-1.71154,y,RBHU,2021,8.848555
GX014576,stable_not_caught,1,21.85517,-9.47675,5.76E+01,2620,23.525,-1.66983,y,RBHU,2021,9.476749
GX014576,stable_not_caught,1,21.89688,-10.16649,6.20E+01,2625,23.525,-1.62812,y,RBHU,2021,10.16649
GX014576,stable_not_caught,1,21.93858,-7.58547,6.53E+01,2630,23.525,-1.58642,y,RBHU,2021,7.585472
GX014576,stable_not_caught,,21.98029,-7.58547,6.53E+01,2635,23.525,-1.54471,n,RBHU,2021,7.585472
GX014576,stable_not_caught,,22.022,-7.58547,6.53E+01,2640,23.525,-1.503,n,RBHU,2021,7.585472
GX014576,stable_not_caught,,22.06371,-7.58547,6.53E+01,2645,23.525,-1.46129,n,RBHU,2021,7.585472
GX014576,stable_not_caught,,22.10542,-7.58547,6.53E+01,2650,23.525,-1.41958,n,RBHU,2021,7.585472
GX014576,stable_not_caught,,22.14713,-7.58547,6.53E+01,2655,23.525,-1.37787,n,RBHU,2021,7.585472
GX014576,stable_not_caught,,22.18883,-22.83779,6.53E+01,2660,23.525,-1.33617,n,RBHU,2021,22.83779
GX014576,stable_not_caught,,22.23054,-22.83779,6.53E+01,2665,23.525,-1.29446,n,RBHU,2021,22.83779
GX014576,stable_not_caught,,22.27225,-22.64678,6.54E+01,2670,23.525,-1.25275,n,RBHU,2021,22.64678
GX014576,stable_not_caught,,22.31396,-22.64678,6.54E+01,2675,23.525,-1.21104,n,RBHU,2021,22.64678
GX014576,stable_not_caught,,22.35567,-22.64678,6.54E+01,2680,23.525,-1.16933,n,RBHU,2021,22.64678
GX014576,stable_not_caught,,22.39738,-22.64678,6.54E+01,2685,23.525,-1.12762,n,RBHU,2021,22.64678
GX014576,stable_not_caught,,22.43908,-22.64678,6.54E+01,2690,23.525,-1.08592,n,RBHU,2021,22.64678
GX014576,stable_not_caught,,22.48079,-22.64678,6.54E+01,2695,23.525,-1.04421,n,RBHU,2021,22.64678
GX014576,stable_not_caught,,22.5225,-22.64678,6.54E+01,2700,23.525,-1.0025,n,RBHU,2021,22.64678
GX014576,stable_not_caught,,22.56421,-22.64678,6.54E+01,2705,23.525,-0.96079,n,RBHU,2021,22.64678
GX014576,stable_not_caught,,22.60592,-22.64678,6.54E+01,2710,23.525,-0.91908,n,RBHU,2021,22.64678
GX014576,stable_not_caught,,22.64763,-22.64678,6.54E+01,2715,23.525,-0.87737,n,RBHU,2021,22.64678
GX014576,stable_not_caught,,22.68933,-22.64678,6.54E+01,2720,23.525,-0.83567,n,RBHU,2021,22.64678
GX014576,stable_not_caught,,22.73104,-22.64678,6.54E+01,2725,23.525,-0.79396,n,RBHU,2021,22.64678
GX014576,stable_not_caught,,22.77275,-22.64678,6.54E+01,2730,23.525,-0.75225,n,RBHU,2021,22.64678
GX014576,stable_not_caught,,22.81446,-22.64678,6.54E+01,2735,23.525,-0.71054,n,RBHU,2021,22.64678
GX014576,stable_not_caught,,22.85617,-22.64678,6.54E+01,2740,23.525,-0.66883,n,RBHU,2021,22.64678
GX014576,stable_not_caught,,22.89788,-37.71655,6.59E+01,2745,23.525,-0.62712,n,RBHU,2021,37.71655
GX014576,stable_not_caught,,22.93958,-46.33232,6.59E+01,2750,23.525,-0.58542,n,RBHU,2021,46.33232
GX014576,stable_not_caught,,22.98129,-46.64482,6.60E+01,2755,23.525,-0.54371,n,RBHU,2021,46.64482
GX014576,stable_not_caught,,23.023,-46.64482,6.60E+01,2760,23.525,-0.502,n,RBHU,2021,46.64482
GX014576,stable_not_caught,,23.06471,-46.64482,6.60E+01,2765,23.525,-0.46029,n,RBHU,2021,46.64482
GX014576,stable_not_caught,,23.10642,-46.64482,6.60E+01,2770,23.525,-0.41858,n,RBHU,2021,46.64482
GX014576,stable_not_caught,,23.14813,-46.64482,6.60E+01,2775,23.525,-0.37687,n,RBHU,2021,46.64482
GX014576,stable_not_caught,,23.18983,-46.64482,6.60E+01,2780,23.525,-0.33517,n,RBHU,2021,46.64482
GX014576,stable_not_caught,,23.23154,-46.64482,6.60E+01,2785,23.525,-0.29346,n,RBHU,2021,46.64482
GX014576,stable_not_caught,,23.27325,-46.64482,6.60E+01,2790,23.525,-0.25175,n,RBHU,2021,46.64482
GX014576,stable_not_caught,,23.31496,-46.64482,6.60E+01,2795,23.525,-0.21004,n,RBHU,2021,46.64482
GX014576,stable_not_caught,1,23.35667,-38.35276,5.38E+01,2800,23.525,-0.16833,y,RBHU,2021,38.35276
GX014576,stable_not_caught,1,23.39838,-31.8412,4.14E+01,2805,23.525,-0.12662,y,RBHU,2021,31.8412
GX014576,stable_not_caught,1,23.44008,-23.75242,2.44E+01,2810,23.525,-0.08492,y,RBHU,2021,23.75242
GX014576,stable_not_caught,1,23.48179,-1.12095,7.92E+00,2815,23.525,-0.04321,y,RBHU,2021,1.120954
GX014576,stable_not_caught,1,23.5235,54.56522,2.13E+01,2820,23.525,-0.0015,y,RBHU,2021,54.56522
GX014576,stable_not_caught,1,23.56521,59.70117,3.98E+01,2825,23.525,0.04021,y,RBHU,2021,59.70117
GX014576,stable_not_caught,1,23.60692,63.37614,5.27E+01,2830,23.525,0.08192,y,RBHU,2021,63.37614
GX014576,stable_not_caught,1,23.64863,59.88649,5.91E+01,2835,23.525,0.12363,y,RBHU,2021,59.88649
GX014576,stable_not_caught,,23.69033,59.88649,5.91E+01,2840,23.525,0.16533,n,RBHU,2021,59.88649
GX014576,stable_not_caught,,23.73204,59.88649,5.91E+01,2845,23.525,0.20704,n,RBHU,2021,59.88649
GX014576,stable_not_caught,,23.77375,63.72799,5.91E+01,2850,23.525,0.24875,n,RBHU,2021,63.72799
GX014576,stable_not_caught,,23.81546,63.72799,5.91E+01,2855,23.525,0.29046,n,RBHU,2021,63.72799
GX014576,stable_not_caught,,23.85717,63.72799,5.91E+01,2860,23.525,0.33217,n,RBHU,2021,63.72799
GX014576,stable_not_caught,,23.89888,69.40285,5.92E+01,2865,23.525,0.37388,n,RBHU,2021,69.40285
GX014576,stable_not_caught,,23.94058,69.40285,5.92E+01,2870,23.525,0.41558,n,RBHU,2021,69.40285
GX014576,stable_not_caught,,23.98229,78.72283,5.92E+01,2875,23.525,0.45729,n,RBHU,2021,78.72283
GX014576,stable_not_caught,,24.024,78.72283,5.92E+01,2880,23.525,0.499,n,RBHU,2021,78.72283
GX014576,stable_not_caught,,24.06571,78.72283,5.92E+01,2885,23.525,0.54071,n,RBHU,2021,78.72283
GX014576,stable_not_caught,,24.10742,78.72283,5.92E+01,2890,23.525,0.58242,n,RBHU,2021,78.72283
GX014576,stable_not_caught,,24.14913,78.72283,5.92E+01,2895,23.525,0.62413,n,RBHU,2021,78.72283
GX014576,stable_not_caught,,24.19083,77.78239,5.94E+01,2900,23.525,0.66583,n,RBHU,2021,77.78239
GX014576,stable_not_caught,,24.23254,78.92853,5.94E+01,2905,23.525,0.70754,n,RBHU,2021,78.92853
GX014576,stable_not_caught,,24.27425,78.92853,5.94E+01,2910,23.525,0.74925,n,RBHU,2021,78.92853
GX014576,stable_not_caught,,24.31596,82.77754,5.94E+01,2915,23.525,0.79096,n,RBHU,2021,82.77754
GX014576,stable_not_caught,,24.35767,82.77754,5.94E+01,2920,25.1666666,-0.808997,n,RBHU,2021,82.77754
GX014576,stable_not_caught,,24.39938,82.77754,5.94E+01,2925,25.1666666,-0.767287,n,RBHU,2021,82.77754
GX014576,stable_not_caught,,24.44108,82.77754,5.94E+01,2930,25.1666666,-0.725587,n,RBHU,2021,82.77754
GX014576,stable_not_caught,,24.48279,82.77754,5.94E+01,2935,25.1666666,-0.683877,n,RBHU,2021,82.77754
GX014576,stable_not_caught,,24.5245,74.33076,5.93E+01,2940,25.1666666,-0.642167,n,RBHU,2021,74.33076
GX014576,stable_not_caught,,24.56621,74.33076,5.93E+01,2945,25.1666666,-0.600457,n,RBHU,2021,74.33076
GX014576,stable_not_caught,,24.60792,72.41507,5.93E+01,2950,25.1666666,-0.558747,n,RBHU,2021,72.41507
GX014576,stable_not_caught,,24.64963,72.41507,5.93E+01,2955,25.1666666,-0.517037,n,RBHU,2021,72.41507
GX014576,stable_not_caught,,24.69133,72.41507,5.93E+01,2960,25.1666666,-0.475337,n,RBHU,2021,72.41507
GX014576,stable_not_caught,,24.73304,72.41507,5.93E+01,2965,25.1666666,-0.433627,n,RBHU,2021,72.41507
GX014576,stable_not_caught,,24.77475,9.12836,5.89E+01,2970,25.1666666,-0.391917,n,RBHU,2021,9.128362
GX014576,stable_not_caught,,24.81646,-4.30437,5.85E+01,2975,25.1666666,-0.350207,n,RBHU,2021,4.304371
GX014576,stable_not_caught,,24.85817,-3.36593,5.84E+01,2980,25.1666666,-0.308497,n,RBHU,2021,3.365927
GX014576,stable_not_caught,,24.89988,-3.36593,5.84E+01,2985,25.1666666,-0.266787,n,RBHU,2021,3.365927
GX014576,stable_not_caught,,24.94158,-3.36593,5.84E+01,2990,25.1666666,-0.225087,n,RBHU,2021,3.365927
GX014576,stable_not_caught,,24.98329,-3.82683,5.83E+01,2995,25.1666666,-0.183377,n,RBHU,2021,3.826826
GX014576,stable_not_caught,2,25.025,5.34737,6.01E+01,3000,25.1666666,-0.141667,y,RBHU,2021,5.347373
GX014576,stable_not_caught,2,25.06671,-2.60008,4.91E+01,3005,25.1666666,-0.099957,y,RBHU,2021,2.600076
GX014576,stable_not_caught,2,25.10842,-8.78688,3.19E+01,3010,25.1666666,-0.058247,y,RBHU,2021,8.786883
GX014576,stable_not_caught,2,25.15013,-10.8472,2.28E+01,3015,25.1666666,-0.016537,y,RBHU,2021,10.8472
GX014576,stable_not_caught,2,25.19183,-53.58728,4.34E+01,3020,25.1666666,0.025163,y,RBHU,2021,53.58728
GX014576,stable_not_caught,2,25.23354,-18.28805,6.53E+01,3025,25.1666666,0.066873,y,RBHU,2021,18.28805
GX014576,stable_not_caught,,25.27525,-18.72591,6.51E+01,3030,25.1666666,0.108583,n,RBHU,2021,18.72591
GX014576,stable_not_caught,,25.31696,-13.52727,6.51E+01,3035,25.1666666,0.150293,n,RBHU,2021,13.52727
GX014576,stable_not_caught,,25.35867,-11.83732,6.51E+01,3040,25.1666666,0.192003,n,RBHU,2021,11.83732
GX014576,stable_not_caught,,25.40038,-11.83732,6.51E+01,3045,25.1666666,0.233713,n,RBHU,2021,11.83732
GX014576,stable_not_caught,,25.44208,-11.83732,6.51E+01,3050,25.1666666,0.275413,n,RBHU,2021,11.83732
GX014576,stable_not_caught,,25.48379,-11.83732,6.51E+01,3055,25.1666666,0.317123,n,RBHU,2021,11.83732
GX014576,stable_not_caught,,25.5255,-11.83732,6.51E+01,3060,25.1666666,0.358833,n,RBHU,2021,11.83732
GX014576,stable_not_caught,,25.56721,-11.83732,6.51E+01,3065,25.1666666,0.400543,n,RBHU,2021,11.83732
GX014576,stable_not_caught,,25.60892,-10.26039,6.51E+01,3070,25.1666666,0.442253,n,RBHU,2021,10.26039
GX014576,stable_not_caught,,25.65063,8.3214,6.53E+01,3075,25.1666666,0.483963,n,RBHU,2021,8.321399
GX014576,stable_not_caught,,25.69233,13.5679,6.53E+01,3080,25.1666666,0.525663,n,RBHU,2021,13.5679
GX014576,stable_not_caught,,25.73404,12.23801,6.53E+01,3085,25.1666666,0.567373,n,RBHU,2021,12.23801
GX014576,stable_not_caught,,25.77575,12.23801,6.53E+01,3090,25.1666666,0.609083,n,RBHU,2021,12.23801
GX014576,stable_not_caught,,25.81746,12.23801,6.53E+01,3095,25.1666666,0.650793,n,RBHU,2021,12.23801
GX014576,stable_not_caught,,25.85917,12.23801,6.53E+01,3100,25.1666666,0.692503,n,RBHU,2021,12.23801
GX014576,stable_not_caught,,25.90088,12.23801,6.53E+01,3105,25.1666666,0.734213,n,RBHU,2021,12.23801
GX014576,stable_not_caught,,25.94258,12.23801,6.53E+01,3110,25.1666666,0.775913,n,RBHU,2021,12.23801
GX014576,stable_not_caught,,25.98429,12.23801,6.53E+01,3115,25.1666666,0.817623,n,RBHU,2021,12.23801
GX014576,stable_not_caught,,26.026,12.23801,6.53E+01,3120,25.1666666,0.859333,n,RBHU,2021,12.23801
GX014576,stable_not_caught,,26.06771,12.23801,6.53E+01,3125,25.1666666,0.901043,n,RBHU,2021,12.23801
GX014576,stable_not_caught,,26.10942,12.23801,6.53E+01,3130,26.733333,-0.623913,n,RBHU,2021,12.23801
GX014576,stable_not_caught,,26.15113,12.23801,6.53E+01,3135,26.733333,-0.582203,n,RBHU,2021,12.23801
GX014576,stable_not_caught,,26.19283,12.23801,6.53E+01,3140,26.733333,-0.540503,n,RBHU,2021,12.23801
GX014576,stable_not_caught,,26.23454,12.23801,6.53E+01,3145,26.733333,-0.498793,n,RBHU,2021,12.23801
GX014576,stable_not_caught,,26.27625,12.23801,6.53E+01,3150,26.733333,-0.457083,n,RBHU,2021,12.23801
GX014576,stable_not_caught,,26.31796,12.23801,6.53E+01,3155,26.733333,-0.415373,n,RBHU,2021,12.23801
GX014576,stable_not_caught,,26.35967,12.23801,6.53E+01,3160,26.733333,-0.373663,n,RBHU,2021,12.23801
GX014576,stable_not_caught,,26.40138,12.23801,6.53E+01,3165,26.733333,-0.331953,n,RBHU,2021,12.23801
GX014576,stable_not_caught,,26.44308,18.68169,6.53E+01,3170,26.733333,-0.290253,n,RBHU,2021,18.68169
GX014576,stable_not_caught,,26.48479,24.22121,6.53E+01,3175,26.733333,-0.248543,n,RBHU,2021,24.22121
GX014576,stable_not_caught,,26.5265,24.22121,6.53E+01,3180,26.733333,-0.206833,n,RBHU,2021,24.22121
GX014576,stable_not_caught,,26.56821,20.27196,6.53E+01,3185,26.733333,-0.165123,n,RBHU,2021,20.27196
GX014576,stable_not_caught,,26.60992,10.65407,6.51E+01,3190,26.733333,-0.123413,n,RBHU,2021,10.65407
GX014576,stable_not_caught,,26.65163,10.65407,6.51E+01,3195,26.733333,-0.081703,n,RBHU,2021,10.65407
GX014576,stable_not_caught,,26.69333,10.65407,6.51E+01,3200,26.733333,-0.040003,n,RBHU,2021,10.65407
GX014576,stable_not_caught,,26.73504,10.65407,6.51E+01,3205,26.733333,0.001707,n,RBHU,2021,10.65407
GX014576,stable_not_caught,,26.77675,10.65407,6.51E+01,3210,26.733333,0.043417,n,RBHU,2021,10.65407
GX014576,stable_not_caught,,26.81846,10.65407,6.51E+01,3215,26.733333,0.085127,n,RBHU,2021,10.65407
GX014576,stable_not_caught,,26.86017,10.65407,6.51E+01,3220,26.733333,0.126837,n,RBHU,2021,10.65407
GX014576,stable_not_caught,,26.90188,-6.9775,6.51E+01,3225,26.733333,0.168547,n,RBHU,2021,6.977497
GX014576,stable_not_caught,3,26.94358,1.70595,4.24E+01,3230,26.733333,0.210247,y,RBHU,2021,1.705945
GX014576,stable_not_caught,3,26.98529,27.82649,2.35E+01,3235,26.733333,0.251957,y,RBHU,2021,27.82649
GX014576,stable_not_caught,3,27.027,44.90878,2.98E+01,3240,26.733333,0.293667,y,RBHU,2021,44.90878
GX014576,stable_not_caught,3,27.06871,62.83752,4.73E+01,3245,26.733333,0.335377,y,RBHU,2021,62.83752
GX014576,stable_not_caught,3,27.11042,69.66262,6.00E+01,3250,26.733333,0.377087,y,RBHU,2021,69.66262
GX014576,stable_not_caught,,27.15213,69.66262,6.00E+01,3255,26.733333,0.418797,n,RBHU,2021,69.66262
GX014576,stable_not_caught,,27.19383,69.66262,6.00E+01,3260,26.733333,0.460497,n,RBHU,2021,69.66262
GX014576,stable_not_caught,,27.23554,69.66262,6.00E+01,3265,26.733333,0.502207,n,RBHU,2021,69.66262
GX014576,stable_not_caught,,27.27725,69.66262,6.00E+01,3270,26.733333,0.543917,n,RBHU,2021,69.66262
GX014576,stable_not_caught,,27.31896,69.66262,6.00E+01,3275,26.733333,0.585627,n,RBHU,2021,69.66262
GX014576,stable_not_caught,,27.36067,69.66262,6.00E+01,3280,26.733333,0.627337,n,RBHU,2021,69.66262
GX014576,stable_not_caught,,27.40238,69.66262,6.00E+01,3285,26.733333,0.669047,n,RBHU,2021,69.66262
GX014576,stable_not_caught,,27.44408,69.66262,6.00E+01,3290,26.733333,0.710747,n,RBHU,2021,69.66262
GX014576,stable_not_caught,,27.48579,69.66262,6.00E+01,3295,26.733333,0.752457,n,RBHU,2021,69.66262
GX014576,stable_not_caught,,27.5275,69.66262,6.00E+01,3300,26.733333,0.794167,n,RBHU,2021,69.66262
GX014576,stable_not_caught,,27.56921,79.2978,6.00E+01,3305,26.733333,0.835877,n,RBHU,2021,79.2978
GX014576,stable_not_caught,,27.61092,79.2978,6.00E+01,3310,26.733333,0.877587,n,RBHU,2021,79.2978
GX014576,stable_not_caught,,27.65263,79.2978,6.00E+01,3315,26.733333,0.919297,n,RBHU,2021,79.2978
GX014576,stable_not_caught,,27.69433,79.2978,6.00E+01,3320,26.733333,0.960997,n,RBHU,2021,79.2978
GX014576,stable_not_caught,,27.73604,84.48298,6.02E+01,3325,26.733333,1.002707,n,RBHU,2021,84.48298
GX014576,stable_not_caught,,27.77775,84.48298,6.02E+01,3330,26.733333,1.044417,n,RBHU,2021,84.48298
GX014576,stable_not_caught,,27.81946,84.48298,6.02E+01,3335,26.733333,1.086127,n,RBHU,2021,84.48298
GX014576,stable_not_caught,,27.86117,84.48298,6.02E+01,3340,26.733333,1.127837,n,RBHU,2021,84.48298
GX014576,stable_not_caught,,27.90288,84.48298,6.02E+01,3345,26.733333,1.169547,n,RBHU,2021,84.48298
GX014576,stable_not_caught,,27.94458,84.48298,6.02E+01,3350,26.733333,1.211247,n,RBHU,2021,84.48298
GX014576,stable_not_caught,,27.98629,84.48298,6.02E+01,3355,26.733333,1.252957,n,RBHU,2021,84.48298
GX014576,stable_not_caught,,28.028,84.48298,6.02E+01,3360,26.733333,1.294667,n,RBHU,2021,84.48298
GX014576,stable_not_caught,,28.06971,97.92862,6.02E+01,3365,26.733333,1.336377,n,RBHU,2021,97.92862
GX014576,stable_not_caught,,28.11142,90.51796,6.03E+01,3370,26.733333,1.378087,n,RBHU,2021,90.51796
GX014576,stable_not_caught,,28.15313,90.51796,6.03E+01,3375,26.733333,1.419797,n,RBHU,2021,90.51796
GX014576,stable_not_caught,,28.19483,90.51796,6.03E+01,3380,26.733333,1.461497,n,RBHU,2021,90.51796
GX014576,stable_not_caught,,28.23654,90.51796,6.03E+01,3385,26.733333,1.503207,n,RBHU,2021,90.51796
GX014576,stable_not_caught,,28.27825,90.51796,6.03E+01,3390,26.733333,1.544917,n,RBHU,2021,90.51796
GX014576,stable_not_caught,,28.31996,90.51796,6.03E+01,3395,26.733333,1.586627,n,RBHU,2021,90.51796
GX014576,stable_not_caught,,28.36167,90.51796,6.03E+01,3400,26.733333,1.628337,n,RBHU,2021,90.51796
GX014576,stable_not_caught,,28.40338,90.51796,6.03E+01,3405,26.733333,1.670047,n,RBHU,2021,90.51796
GX014576,stable_not_caught,,28.44508,90.51796,6.03E+01,3410,26.733333,1.711747,n,RBHU,2021,90.51796
GX014576,stable_not_caught,,28.48679,90.51796,6.03E+01,3415,26.733333,1.753457,n,RBHU,2021,90.51796
GX014576,stable_not_caught,,28.5285,90.51796,6.03E+01,3420,26.733333,1.795167,n,RBHU,2021,90.51796
GX014576,stable_not_caught,,28.57021,90.51796,6.03E+01,3425,26.733333,1.836877,n,RBHU,2021,90.51796
GX014576,stable_not_caught,,28.61192,73.86045,6.02E+01,3430,26.733333,1.878587,n,RBHU,2021,73.86045
GX014576,stable_not_caught,,28.65363,73.86045,6.02E+01,3435,26.733333,1.920297,n,RBHU,2021,73.86045
GX014576,stable_not_caught,,28.69533,71.76554,6.02E+01,3440,26.733333,1.961997,n,RBHU,2021,71.76554
GX014576,stable_not_caught,,28.73704,71.76554,6.02E+01,3445,26.733333,2.003707,n,RBHU,2021,71.76554
GX014576,stable_not_caught,,28.77875,71.76554,6.02E+01,3450,26.733333,2.045417,n,RBHU,2021,71.76554
GX014576,stable_not_caught,,28.82046,71.76554,6.02E+01,3455,26.733333,2.087127,n,RBHU,2021,71.76554
GX014576,stable_not_caught,,28.86217,71.76554,6.02E+01,3460,26.733333,2.128837,n,RBHU,2021,71.76554
GX014576,stable_not_caught,,28.90388,71.76554,6.02E+01,3465,26.733333,2.170547,n,RBHU,2021,71.76554
GX014576,stable_not_caught,,28.94558,71.76554,6.02E+01,3470,26.733333,2.212247,n,RBHU,2021,71.76554
GX014576,stable_not_caught,,28.98729,106.8285,6.05E+01,3475,26.733333,2.253957,n,RBHU,2021,106.8285
GX014576,stable_not_caught,,29.029,139.8774,6.08E+01,3480,26.733333,2.295667,n,RBHU,2021,139.8774
GX014576,stable_not_caught,,29.07071,151.2048,6.09E+01,3485,26.733333,2.337377,n,RBHU,2021,151.2048
GX014576,stable_not_caught,,29.11242,151.2048,6.09E+01,3490,26.733333,2.379087,n,RBHU,2021,151.2048
GX014576,stable_not_caught,,29.15413,149.9032,6.10E+01,3495,26.733333,2.420797,n,RBHU,2021,149.9032
GX014576,stable_not_caught,,29.19583,149.9032,6.10E+01,3500,26.733333,2.462497,n,RBHU,2021,149.9032
GX014576,stable_not_caught,,29.23754,149.9032,6.10E+01,3505,26.733333,2.504207,n,RBHU,2021,149.9032
GX014388,CE26K01 ,1,20.72904,-130.7871,5.21E+01,2485,23.20833333,-2.479293,y,BCHU,2021,130.7871
GX014388,CE26K01 ,1,20.77075,-149.6722,5.65E+01,2490,23.20833333,-2.437583,y,BCHU,2021,149.6722
GX014388,CE26K01 ,1,20.81246,-153.0209,6.02E+01,2495,23.20833333,-2.395873,y,BCHU,2021,153.0209
GX014388,CE26K01 ,1,20.85417,-152.2751,6.35E+01,2500,23.20833333,-2.354163,y,BCHU,2021,152.2751
GX014388,CE26K01 ,1,20.89588,-152.6755,6.69E+01,2505,23.20833333,-2.312453,y,BCHU,2021,152.6755
GX014388,CE26K01 ,1,20.93758,-152.2829,7.03E+01,2510,23.20833333,-2.270753,y,BCHU,2021,152.2829
GX014388,CE26K01 ,1,20.97929,-151.7691,7.30E+01,2515,23.20833333,-2.229043,y,BCHU,2021,151.7691
GX014388,CE26K01 ,1,21.021,-150.898,7.51E+01,2520,23.20833333,-2.187333,y,BCHU,2021,150.898
GX014388,CE26K01 ,1,21.06271,-149.8428,7.71E+01,2525,23.20833333,-2.145623,y,BCHU,2021,149.8428
GX014388,CE26K01 ,1,21.10442,-149.2702,7.85E+01,2530,23.20833333,-2.103913,y,BCHU,2021,149.2702
GX014388,CE26K01 ,1,21.14613,-148.7805,7.95E+01,2535,23.20833333,-2.062203,y,BCHU,2021,148.7805
GX014388,CE26K01 ,1,21.18783,-147.8472,8.02E+01,2540,23.20833333,-2.020503,y,BCHU,2021,147.8472
GX014388,CE26K01 ,1,21.22954,-115.6572,8.03E+01,2545,23.20833333,-1.978793,y,BCHU,2021,115.6572
GX014388,CE26K01 ,1,21.27125,-78.73028,8.03E+01,2550,23.20833333,-1.937083,y,BCHU,2021,78.73028
GX014388,CE26K01 ,1,21.31296,-78.73028,8.03E+01,2555,23.20833333,-1.895373,y,BCHU,2021,78.73028
GX014388,CE26K01 ,1,21.35467,-73.84372,8.00E+01,2560,23.20833333,-1.853663,y,BCHU,2021,73.84372
GX014388,CE26K01 ,1,21.39638,-73.84372,8.00E+01,2565,23.20833333,-1.811953,y,BCHU,2021,73.84372
GX014388,CE26K01 ,1,21.43808,-73.84372,8.00E+01,2570,23.20833333,-1.770253,y,BCHU,2021,73.84372
GX014388,CE26K01 ,1,21.47979,-73.84372,8.00E+01,2575,23.20833333,-1.728543,y,BCHU,2021,73.84372
GX014388,CE26K01 ,1,21.5215,-78.07375,8.03E+01,2580,23.20833333,-1.686833,y,BCHU,2021,78.07375
GX014388,CE26K01 ,1,21.56321,-78.07375,8.03E+01,2585,23.20833333,-1.645123,y,BCHU,2021,78.07375
GX014388,CE26K01 ,1,21.60492,-77.71656,7.99E+01,2590,23.20833333,-1.603413,y,BCHU,2021,77.71656
GX014388,CE26K01 ,1,21.64663,-77.39475,8.01E+01,2595,23.20833333,-1.561703,y,BCHU,2021,77.39475
GX014388,CE26K01 ,1,21.68833,-77.19846,8.03E+01,2600,23.20833333,-1.520003,y,BCHU,2021,77.19846
GX014388,CE26K01 ,1,21.73004,-77.19846,8.03E+01,2605,23.20833333,-1.478293,y,BCHU,2021,77.19846
GX014388,CE26K01 ,1,21.77175,-77.19846,8.03E+01,2610,23.20833333,-1.436583,y,BCHU,2021,77.19846
GX014388,CE26K01 ,1,21.81346,-76.78624,8.05E+01,2615,23.20833333,-1.394873,y,BCHU,2021,76.78624
GX014388,CE26K01 ,1,21.85517,-76.78624,8.05E+01,2620,23.20833333,-1.353163,y,BCHU,2021,76.78624
GX014388,CE26K01 ,1,21.89688,-76.78624,8.05E+01,2625,23.20833333,-1.311453,y,BCHU,2021,76.78624
GX014388,CE26K01 ,1,21.93858,-76.78624,8.05E+01,2630,23.20833333,-1.269753,y,BCHU,2021,76.78624
GX014388,CE26K01 ,1,21.98029,-76.55639,8.01E+01,2635,23.20833333,-1.228043,y,BCHU,2021,76.55639
GX014388,CE26K01 ,1,22.022,-76.55639,8.01E+01,2640,23.20833333,-1.186333,y,BCHU,2021,76.55639
GX014388,CE26K01 ,1,22.06371,-76.57181,7.94E+01,2645,23.20833333,-1.144623,y,BCHU,2021,76.57181
GX014388,CE26K01 ,1,22.10542,-74.50876,7.88E+01,2650,23.20833333,-1.102913,y,BCHU,2021,74.50876
GX014388,CE26K01 ,1,22.14713,-74.27717,7.82E+01,2655,23.20833333,-1.061203,y,BCHU,2021,74.27717
