dive_length,dive_start_relative_to_t.0,Max_velocity,max_Vel_Time_relative_to_t.0,Mean_Max_X_vel,maxVel_x_time_relative_to_t.0,Mean_Max_Y_vel,maxVel_y_time_relative_to_t.0,relative_time_closest_to_female,Closest_Dist_to_female_.m.,MaxDoppler,MaxDopplerTime.z.0.,MinDoppler,MinDopplerTime.z.0.,Dopp.1Time,W1Start_Relative_to_z.0,W1LowFreq,W1HighFreq,Gap_between_W1_and_W2_,W2Start_Relative_to_z.0,W2LowFreq,W2HighFreq,YStart_Relative_to_z.0,YNumber_of_elements,YLowFreq,YHighFreq,XStart_Relative_to_z.0,XNumber_of_elements,XLowFreq,XHighFreq,X_length,W1_length,Y_length,W2_length
-0.164137578066227,0.0602367477913665,-0.191764408642307,-0.147907904884433,-0.018514957727859,-0.0949250133528833,-0.0467427691590288,-0.0138284639338462,-0.066072462047059,0.111105787984681,-0.0553624191626636,-0.200949901221814,0.317217193950127,0.137960683286357,0.0850969146506845,0.349178901531356,0.530199901189896,0.323955095793335,0.141667159080891,0.307000262146632,1,0.539996406522772,0.221924027735301,0.464820649839184,0.546882544848186,0.630626843970237,0.220252283230198,0.308171747363663,0.605550571954165,0.572758118117851,0.220253837597626,0.104230876386981,0.424729690509471,0.105696007721372
-0.132681023903444,-0.0159760380662691,-0.219803521688007,-0.00114736652393421,-0.356924996613503,-0.28085082775384,0.103657652336392,0.171583830128516,-0.0098622665807361,-0.103036690849952,-0.0849596877834806,-0.15464761871617,0.440747296533779,-0.0725345594785759,0.0463426499207055,0.117243804282365,0.222908370575828,0.330927663893927,0.480369611547555,0.212178102220923,0.539996406522772,1,0.269788927149979,0.419552721223489,0.538511205856427,0.529675469541878,0.375082859682442,0.281175128484124,0.439274510669816,0.661991772177705,0.161324172941152,0.106651708138617,0.395467120942461,0.405629141334892
-0.0685432702964929,0.425985857350822,0.0909302530536235,0.151076569245299,0.087113460468417,-0.0856780802099192,0.164680403463305,0.115306768542562,0.109697466930714,0.0742654887710546,0.057194503864647,0.255726191481102,0.166450613063497,0.176438927096109,0.217696741274649,0.747371176122069,-0.0276194655411212,0.269728185096334,0.260503593501096,0.851568436974703,0.221924027735301,0.269788927149979,1,0.0185239590480668,0.211910535615908,0.249418970669401,0.845242587446652,0.0350087353649136,0.179783920896972,0.287633877835322,0.280133240320112,0.253756122141878,0.162177870724349,0.473181364405264
0.00843888027166769,-0.155579716821852,-0.297593915208252,-0.0910845301144946,-0.254026288329997,-0.158189017832539,-0.0778121819857146,0.144275501550818,0.0205904306084494,-0.0497237501874716,-0.146147173849015,-0.24443692101597,0.4348297014464,0.0292295252859924,0.156343533764877,-0.0331641628263442,0.377079690858683,-0.00450446382201428,0.310107542036996,0.0438737328154447,0.464820649839184,0.419552721223489,0.0185239590480668,1,0.417498151290921,0.409915351775363,0.234847370547761,0.504852542444797,0.219633299531234,0.413870693015846,0.239580474881703,0.101626485056023,0.745636627572354,0.309759855502305
-0.203181927331105,0.0124745544730166,-0.183817746821701,-0.151825841091956,-0.207467276793859,-0.239573270714223,-0.0396099469970838,-0.171167291866032,-0.00107180322526938,-0.0514512296913298,-0.238557312278834,-0.109287851542374,0.170243066906526,-0.0728872232030893,-0.072108350459552,0.154275858749815,0.368056570056082,0.326305998224447,0.19734191064825,0.195646772460345,0.546882544848187,0.538511205856427,0.211910535615908,0.417498151290921,1,0.613521027257203,0.152623567101235,0.485791890520642,0.646423837761811,0.444526482145348,0.327669602853156,0.22098685205598,0.165815323963741,0.26762865220228
-0.109011740699808,0.0917839116888073,-0.187741690569486,-0.179486326121271,-0.0494198633869088,-0.22319853819956,-0.0388841973182419,-0.128956441104682,-0.0126509460803906,0.117062107186687,-0.185470788024993,-0.229454372750776,0.338502877976653,-0.110966762731873,-0.128480017552264,0.285758080095195,0.399183480388537,0.401348767467551,0.189085301795927,0.311000271903556,0.630626843970237,0.529675469541878,0.249418970669401,0.409915351775363,0.613521027257203,1,0.262503124239688,0.396979334348372,0.436686543056703,0.660738586607463,0.31995792998208,0.031538940118691,0.314693915586739,0.230290903953292
-0.047368173170756,0.309539785564879,0.0468922849796519,0.263777057121662,0.00227364743427744,0.0142384055246806,0.259590892082868,0.332916116675648,0.112018825632725,0.137941262024849,0.0903431191170736,0.338919335479711,0.293115472870207,0.178928451280418,0.371830147947402,0.761555237640647,0.0411565023278717,0.212959975892761,0.319745728695306,0.857281319912824,0.220252283230198,0.375082859682442,0.845242587446652,0.234847370547761,0.152623567101235,0.262503124239688,1,-0.123911422683519,0.0830583666096572,0.262023796146619,0.100057506274398,0.16044459880891,0.347892935891828,0.497136347490571
0.0633973888889811,-0.203345157362822,-0.338941741056794,-0.426297345313974,-0.348037762581734,-0.343811902684249,-0.200399257880258,-0.282975899693273,0.0681016596680492,0.0235536447624983,-0.372368593938179,-0.329407387432429,0.2328042525082,-0.0543645385249261,-0.136004590688243,-0.244465765866712,0.199829846880665,0.00405199589837102,0.196919541697798,-0.168577830886165,0.308171747363663,0.281175128484124,0.0350087353649136,0.504852542444797,0.485791890520642,0.396979334348372,-0.123911422683519,1,0.459190745982517,0.492307459935862,0.643457872633801,0.265066826343665,0.254641326596085,0.156893567636177
-0.135181575925884,-0.0504223029482175,-0.258742488614622,-0.232224501919953,-0.199489965373793,-0.160350536221525,-0.133607137289837,-0.108673627586257,0.013517591950792,-0.0106049459543255,-0.124614505045788,-0.0832601440360361,0.230839822173526,0.186866260228401,0.128515295673297,0.126253782782798,0.337272828844864,0.412905442075157,0.0994057175427404,0.125929896863637,0.605550571954165,0.439274510669816,0.179783920896972,0.219633299531234,0.646423837761811,0.436686543056703,0.0830583666096572,0.459190745982517,1,0.452127177582905,0.355694703036322,0.384087928668497,0.195478512690573,0.0710082908174178
0.0998561599892947,-0.153912879211369,-0.31579995888382,-0.315414788195362,-0.175334105983007,-0.325864248595949,-0.197343870611671,-0.08200517614003,-0.0764888704311648,-0.0374160159822627,-0.280489914689761,-0.203393845401081,0.372505580538713,-0.0964012739428431,-0.117472059036617,0.0587286793198295,0.107674914683378,0.318444670755871,0.397440378618131,0.128932408220171,0.572758118117851,0.661991772177705,0.287633877835322,0.413870693015846,0.444526482145348,0.660738586607463,0.262023796146619,0.492307459935862,0.452127177582905,1,0.328484216179638,0.0739782072516067,0.43732834207873,0.480502022363156
0.29953529270805,0.165081696579805,0.0158748806626907,0.0720046911222697,0.00632679469426387,0.1205379445971,0.229337223539223,0.126510698130474,0.472982703850913,0.452078820138918,0.0124853032257621,0.149375549692215,0.396645745834605,0.335029822507744,0.216166743450723,0.0796001312915326,-0.014292178037007,0.176280691568803,0.256922298126744,0.108455566069083,0.220253837597626,0.161324172941152,0.280133240320112,0.239580474881703,0.327669602853156,0.31995792998208,0.100057506274398,0.643457872633801,0.355694703036322,0.328484216179638,1,0.506976009803604,0.441226056069192,0.389060001145992
-7.79021633322094e-05,0.250065172327748,-0.0473599898410759,0.0902325098650115,-0.269294083354362,-0.0248155506268553,0.368325304106482,0.0116342526231029,0.267698947984799,0.110271692074649,0.179599822587367,0.2886219061183,0.22716570449824,0.474389613589175,0.463827027731792,0.143090306756378,0.192098621329925,0.235769972759458,-0.16854663135463,0.0857796226867794,0.104230876386981,0.106651708138617,0.253756122141878,0.101626485056023,0.22098685205598,0.031538940118691,0.16044459880891,0.265066826343665,0.384087928668497,0.0739782072516067,0.506976009803604,1,0.287207272362229,0.206780076335932
0.263134132930197,-0.00309323259405334,-0.158161970187576,0.0766166260538911,0.0139263923484677,0.121869008387591,0.113161886511005,0.395241533687462,0.334034269986461,0.181586906374072,0.166719049488713,-0.00510283261100397,0.681088278864339,0.36268792560806,0.487350159058901,0.127422760107268,0.164687564528023,0.126859805303849,0.332898858478357,0.141119821525669,0.424729690509471,0.395467120942461,0.162177870724349,0.745636627572354,0.165815323963741,0.314693915586739,0.347892935891827,0.254641326596085,0.195478512690573,0.43732834207873,0.441226056069192,0.287207272362229,1,0.495429742654402
0.10697176393895,0.0783680906044911,-0.0513047566857834,0.198268988129096,-0.0587456647439206,0.0902356514137397,0.107927730643583,0.391594256665774,0.257689781702779,0.00741788627569812,-0.101919001861315,0.305558676283093,0.366805005778813,-0.016263507802314,0.17352585280525,0.131755766293835,-0.384072366926527,0.0338034192099805,0.545226802427489,0.276879253067757,0.105696007721372,0.405629141334892,0.473181364405264,0.309759855502305,0.26762865220228,0.230290903953292,0.497136347490571,0.156893567636177,0.0710082908174178,0.480502022363156,0.389060001145992,0.206780076335932,0.495429742654402,1
